Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,30401791,Filamin A modulates platelet function,"Lopez JJ, Jardin I, Rosado JA.",Aging (Albany NY). 2018 Nov 6;10(11):3052-3053. doi: 10.18632/aging.101635.,Lopez JJ,Aging (Albany NY),2018,2018-11-08 00:00:00,PMC6286847,,10.18632/aging.101635
,30405761,Filamin A inhibits tumor progression through regulating BRCA1 expression in human breast cancer,"Guo Y, Li M, Bai G, Li X, Sun Z, Yang J, Wang L, Sun J.",Oncol Lett. 2018 Nov;16(5):6261-6266. doi: 10.3892/ol.2018.9473. Epub 2018 Sep 20.,Guo Y,Oncol Lett,2018,2018-11-09 00:00:00,PMC6202495,,10.3892/ol.2018.9473
,30168171,Terminal osseous dysplasia presenting with intracytoplasmic inclusion bodies in digital fibromas,"Gontijo JRV, Dos Santos WF, Gontijo B, Happle R.",Pediatr Dermatol. 2018 Nov;35(6):e353-e356. doi: 10.1111/pde.13656. Epub 2018 Aug 31.,Gontijo JRV,Pediatr Dermatol,2018,2018-09-01 00:00:00,,,10.1111/pde.13656
,30125693,Structural and functional analyses of calcium ion response factors in the mantle of Pinctada fucata,"Matsuura A, Yoshimura K, Kintsu H, Atsumi T, Tsuchihashi Y, Takeuchi T, Satoh N, Negishi L, Sakuda S, Asakura T, Imura Y, Yoshimura E, Suzuki M.",J Struct Biol. 2018 Nov;204(2):240-249. doi: 10.1016/j.jsb.2018.08.014. Epub 2018 Aug 17.,Matsuura A,J Struct Biol,2018,2018-08-21 00:00:00,,,10.1016/j.jsb.2018.08.014
,29266454,Bilateral periventricular nodular heterotopia detected on fetal and maternal MRI attributable to novel filamin A gene mutation,"Stoecklein S, Haberler C, Gruber G, Diogo M, Ulm B, Laccone FA, Prayer D.",Ultrasound Obstet Gynecol. 2018 Nov;52(5):678-680. doi: 10.1002/uog.18991.,Stoecklein S,Ultrasound Obstet Gynecol,2018,2017-12-22 00:00:00,,,10.1002/uog.18991
,30098401,cAMP/PKA-induced filamin A (FLNA) phosphorylation inhibits SST2 signal transduction in GH-secreting pituitary tumor cells,"Peverelli E, Giardino E, Mangili F, Treppiedi D, Catalano R, Ferrante E, Sala E, Locatelli M, Lania AG, Arosio M, Spada A, Mantovani G.",Cancer Lett. 2018 Oct 28;435:101-109. doi: 10.1016/j.canlet.2018.08.002. Epub 2018 Aug 8.,Peverelli E,Cancer Lett,2018,2018-08-12 00:00:00,,,10.1016/j.canlet.2018.08.002
,30224736,Structural basis of the filamin A actin-binding domain interaction with F-actin,"Iwamoto DV, Huehn A, Simon B, Huet-Calderwood C, Baldassarre M, Sindelar CV, Calderwood DA.",Nat Struct Mol Biol. 2018 Oct;25(10):918-927. doi: 10.1038/s41594-018-0128-3. Epub 2018 Sep 17.,Iwamoto DV,Nat Struct Mol Biol,2018,2018-09-19 00:00:00,PMC6173970,NIHMS1502931,10.1038/s41594-018-0128-3
,30089843,Publisher Correction: IRE1α governs cytoskeleton remodelling and cell migration through a direct interaction with filamin A,"Urra H, Henriquez DR, Cánovas J, Villarroel-Campos D, Carreras-Sureda A, Pulgar E, Molina E, Hazari YM, Limia CM, Alvarez-Rojas S, Figueroa R, Vidal RL, Rodriguez DA, Rivera CA, Court FA, Couve A, Qi L, Chevet E, Akai R, Iwawaki T, Concha ML, Glavic Á, Gonzalez-Billault C, Hetz C.",Nat Cell Biol. 2018 Oct;20(10):1228. doi: 10.1038/s41556-018-0186-0.,Urra H,Nat Cell Biol,2018,2018-08-10 00:00:00,,,10.1038/s41556-018-0186-0
,30087110,RNA editing of Filamin A pre-mRNA regulates vascular contraction and diastolic blood pressure,"Jain M, Mann TD, Stulić M, Rao SP, Kirsch A, Pullirsch D, Strobl X, Rath C, Reissig L, Moreth K, Klein-Rodewald T, Bekeredjian R, Gailus-Durner V, Fuchs H, Hrabě de Angelis M, Pablik E, Cimatti L, Martin D, Zinnanti J, Graier WF, Sibilia M, Frank S, Levanon EY, Jantsch MF.",EMBO J. 2018 Oct 1;37(19):e94813. doi: 10.15252/embj.201694813. Epub 2018 Aug 7.,Jain M,EMBO J,2018,2018-08-09 00:00:00,PMC6166124,,10.15252/embj.201694813
,30248938,Low-Dose Naltrexone (LDN)-Review of Therapeutic Utilization,"Toljan K, Vrooman B.",Med Sci (Basel). 2018 Sep 21;6(4):82. doi: 10.3390/medsci6040082.,Toljan K,Med Sci (Basel),2018,2018-09-26 00:00:00,PMC6313374,,10.3390/medsci6040082
,30283360,Proteomics Analysis of Myocardial Tissues in a Mouse Model of Coronary Microembolization,"Chen A, Chen Z, Xia Y, Lu D, Jia J, Hu K, Sun A, Zou Y, Qian J, Ge J.",Front Physiol. 2018 Sep 19;9:1318. doi: 10.3389/fphys.2018.01318. eCollection 2018.,Chen A,Front Physiol,2018,2018-10-05 00:00:00,PMC6157402,,10.3389/fphys.2018.01318
,30217809,The LPA-LPA4 axis is required for establishment of bipolar morphology and radial migration of newborn cortical neurons,"Kurabayashi N, Tanaka A, Nguyen MD, Sanada K.",Development. 2018 Sep 14;145(17):dev162529. doi: 10.1242/dev.162529.,Kurabayashi N,Development,2018,2018-09-16 00:00:00,,,10.1242/dev.162529
,30155352,Comprehensive analysis of metastasis-related genes reveals a gene signature predicting the survival of colon cancer patients,"Wei H, Li J, Xie M, Lei R, Hu B.",PeerJ. 2018 Aug 21;6:e5433. doi: 10.7717/peerj.5433. eCollection 2018.,Wei H,PeerJ,2018,2018-08-30 00:00:00,PMC6108311,,10.7717/peerj.5433
,30089473,FLNA mutations in surviving males presenting with connective tissue findings: two new case reports and review of the literature,"Cannaerts E, Shukla A, Hasanhodzic M, Alaerts M, Schepers D, Van Laer L, Girisha KM, Hojsak I, Loeys B, Verstraeten A.",BMC Med Genet. 2018 Aug 8;19(1):140. doi: 10.1186/s12881-018-0655-0.,Cannaerts E,BMC Med Genet,2018,2018-08-10 00:00:00,PMC6083619,,10.1186/s12881-018-0655-0
,30013108,IRE1α governs cytoskeleton remodelling and cell migration through a direct interaction with filamin A,"Urra H, Henriquez DR, Cánovas J, Villarroel-Campos D, Carreras-Sureda A, Pulgar E, Molina E, Hazari YM, Limia CM, Alvarez-Rojas S, Figueroa R, Vidal RL, Rodriguez DA, Rivera CA, Court FA, Couve A, Qi L, Chevet E, Akai R, Iwawaki T, Concha ML, Glavic Á, Gonzalez-Billault C, Hetz C.",Nat Cell Biol. 2018 Aug;20(8):942-953. doi: 10.1038/s41556-018-0141-0. Epub 2018 Jul 16.,Urra H,Nat Cell Biol,2018,2018-07-18 00:00:00,,,10.1038/s41556-018-0141-0
,29931263,Single-Molecule Microscopy Reveals Dynamic FLNA Interactions Governing SSTR2 Clustering and Internalization,"Treppiedi D, Jobin ML, Peverelli E, Giardino E, Sungkaworn T, Zabel U, Arosio M, Spada A, Mantovani G, Calebiro D.",Endocrinology. 2018 Aug 1;159(8):2953-2965. doi: 10.1210/en.2018-00368.,Treppiedi D,Endocrinology,2018,2018-06-23 00:00:00,,,10.1210/en.2018-00368
,30025079,SWATH-MS Proteomic Analysis of Oxygen-Induced Retinopathy Reveals Novel Potential Therapeutic Targets,"Vähätupa M, Nättinen J, Jylhä A, Aapola U, Kataja M, Kööbi P, Järvinen TAH, Uusitalo H, Uusitalo-Järvinen H.",Invest Ophthalmol Vis Sci. 2018 Jul 2;59(8):3294-3306. doi: 10.1167/iovs.18-23831.,Vähätupa M,Invest Ophthalmol Vis Sci,2018,2018-07-20 00:00:00,,,10.1167/iovs.18-23831
,30271470,A Rare Cause of Refractory Epilepsy: Posterior Periventricular Nodular Heterotopia,"Direk MC, Komur M, Ozgur A, Okuyaz C.",J Pediatr Neurosci. 2018 Jul-Sep;13(3):340-342. doi: 10.4103/JPN.JPN_178_17.,Direk MC,J Pediatr Neurosci,2018,2018-10-02 00:00:00,PMC6144599,,10.4103/JPN.JPN_178_17
,29862660,ATPR-induced G(0) /G(1) phase arrest in gastric cancer cells by regulating the binding of 14-3-3ε and filamin A,"Zhao Y, Fang X, Fang H, Feng Y, Chen F, Xia Q.",Cancer Med. 2018 Jul;7(7):3373-3384. doi: 10.1002/cam4.1583. Epub 2018 Jun 4.,Zhao Y,Cancer Med,2018,2018-06-05 00:00:00,PMC6051145,,10.1002/cam4.1583
,29146485,In-frame Variants in FLNA Proximal Rod 1 Domain Associate With a Predominant Cardiac Valvular Phenotype,"Fernández L, Tenorio J, Polo-Vaquero C, Vallespín E, Palomares-Bralo M, García-Miñaúr S, Santos-Simarro F, Arias P, Carnicer H, Giannivelli S, Medina J, Pérez-Piaya R, Solís J, Rodríguez M, Villagrá A, Rodríguez L, Nevado J, Martínez-Glez V, Heath KE, Lapunzina P.",Rev Esp Cardiol (Engl Ed). 2018 Jul;71(7):545-552. doi: 10.1016/j.rec.2017.10.013. Epub 2017 Nov 14.,Fernández L,Rev Esp Cardiol (Engl Ed),2018,2017-11-18 00:00:00,,,10.1016/j.rec.2017.10.013
,29941981,ADAM-like Decysin-1 (ADAMDEC1) is a positive regulator of Epithelial Defense Against Cancer (EDAC) that promotes apical extrusion of RasV12-transformed cells,"Yako Y, Hayashi T, Takeuchi Y, Ishibashi K, Kasai N, Sato N, Kuromiya K, Ishikawa S, Fujita Y.",Sci Rep. 2018 Jun 25;8(1):9639. doi: 10.1038/s41598-018-27469-z.,Yako Y,Sci Rep,2018,2018-06-27 00:00:00,PMC6018119,,10.1038/s41598-018-27469-z
,30003023,"Respiratory distress in a 2-month-old infant: Is the primary cause cardiac, pulmonary or both?","Demirel N, Ochoa R, Dishop MK, Holm T, Gershan W, Brottman G.",Respir Med Case Rep. 2018 Jun 19;25:61-65. doi: 10.1016/j.rmcr.2018.06.010. eCollection 2018.,Demirel N,Respir Med Case Rep,2018,2018-07-14 00:00:00,PMC6039757,,10.1016/j.rmcr.2018.06.010
,30074213,Silencing Filamin A Inhibits the Invasion and Migration of Breast Cancer Cells by Up-regulating 14-3-3σ,"Ji ZM, Yang LL, Ni J, Xu SP, Yang C, Duan P, Lou LP, Ruan QR.",Curr Med Sci. 2018 Jun;38(3):461-466. doi: 10.1007/s11596-018-1901-6. Epub 2018 Jun 22.,Ji ZM,Curr Med Sci,2018,2018-08-04 00:00:00,,,10.1007/s11596-018-1901-6
,29449050,"A novel truncating mutation in FLNA causes periventricular nodular heterotopia, Ehlers-Danlos-like collagenopathy and macrothrombocytopenia","Ieda D, Hori I, Nakamura Y, Ohshita H, Negishi Y, Shinohara T, Hattori A, Kato T, Inukai S, Kitamura K, Kawai T, Ohara O, Kunishima S, Saitoh S.",Brain Dev. 2018 Jun;40(6):489-492. doi: 10.1016/j.braindev.2018.01.010. Epub 2018 Feb 12.,Ieda D,Brain Dev,2018,2018-02-17 00:00:00,,,10.1016/j.braindev.2018.01.010
,29352010,Genetics of syndromic and non-syndromic mitral valve prolapse,"Le Tourneau T, Mérot J, Rimbert A, Le Scouarnec S, Probst V, Le Marec H, Levine RA, Schott JJ.",Heart. 2018 Jun;104(12):978-984. doi: 10.1136/heartjnl-2017-312420. Epub 2018 Jan 19.,Le Tourneau T,Heart,2018,2018-01-21 00:00:00,PMC6168077,NIHMS988352,10.1136/heartjnl-2017-312420
,29581355,"Filamin A Is Required for Optimal T Cell Integrin-Mediated Force Transmission, Flow Adhesion, and T Cell Trafficking","Savinko T, Guenther C, Uotila LM, Llort Asens M, Yao S, Tojkander S, Fagerholm SC.",J Immunol. 2018 May 1;200(9):3109-3116. doi: 10.4049/jimmunol.1700913. Epub 2018 Mar 26.,Savinko T,J Immunol,2018,2018-03-28 00:00:00,,,10.4049/jimmunol.1700913
,29226331,A novel pathway activated by somatostatin receptor type 2 (SST2): Inhibition of pituitary tumor cell migration and invasion through cytoskeleton protein recruitment,"Peverelli E, Giardino E, Treppiedi D, Catalano R, Mangili F, Locatelli M, Lania AG, Arosio M, Spada A, Mantovani G.",Int J Cancer. 2018 May 1;142(9):1842-1852. doi: 10.1002/ijc.31205. Epub 2017 Dec 20.,Peverelli E,Int J Cancer,2018,2017-12-12 00:00:00,,,10.1002/ijc.31205
,29040517,"Filamin A mitral valve disease: prolapse, dystrophy, or dysplasia?","Thiene G, Basso C.",Eur Heart J. 2018 Apr 14;39(15):1278-1280. doi: 10.1093/eurheartj/ehx578.,Thiene G,Eur Heart J,2018,2017-10-18 00:00:00,,,10.1093/eurheartj/ehx578
,29020406,New insights into mitral valve dystrophy: a Filamin-A genotype-phenotype and outcome study,"Le Tourneau T, Le Scouarnec S, Cueff C, Bernstein D, Aalberts JJJ, Lecointe S, Mérot J, Bernstein JA, Oomen T, Dina C, Karakachoff M, Desal H, Al Habash O, Delling FN, Capoulade R, Suurmeijer AJH, Milan D, Norris RA, Markwald R, Aikawa E, Slaugenhaupt SA, Jeunemaitre X, Hagège A, Roussel JC, Trochu JN, Levine RA, Kyndt F, Probst V, Le Marec H, Schott JJ.",Eur Heart J. 2018 Apr 14;39(15):1269-1277. doi: 10.1093/eurheartj/ehx505.,Le Tourneau T,Eur Heart J,2018,2017-10-12 00:00:00,PMC5905589,,10.1093/eurheartj/ehx505
,29615775,"NMR Structure, Dynamics and Interactions of the Integrin β2 Cytoplasmic Tail with Filamin Domain IgFLNa21","Chatterjee D, Zhiping LL, Tan SM, Bhattacharjya S.",Sci Rep. 2018 Apr 3;8(1):5490. doi: 10.1038/s41598-018-23866-6.,Chatterjee D,Sci Rep,2018,2018-04-05 00:00:00,PMC5882645,,10.1038/s41598-018-23866-6
,29599325,Blocking the Cleavage of Filamin A by Calpain Inhibitor Decreases Tumor Cell Growth,"Salimi R, Bandaru S, Devarakonda S, Gökalp S, Ala C, Alvandian A, Yener N, Akyürek LM.",Anticancer Res. 2018 Apr;38(4):2079-2085. doi: 10.21873/anticanres.12447.,Salimi R,Anticancer Res,2018,2018-03-31 00:00:00,,,10.21873/anticanres.12447
,29480151,Potential biomarkers and targets in reversibility of pulmonary arterial hypertension secondary to congenital heart disease: an explorative study,"Huang L, Li L, Hu E, Chen G, Meng X, Xiong C, He J.",Pulm Circ. 2018 Apr-Jun;8(2):2045893218755987. doi: 10.1177/2045893218755987. Epub 2018 Feb 26.,Huang L,Pulm Circ,2018,2018-02-27 00:00:00,PMC5865461,,10.1177/2045893218755987
,29596499,Specific protein carbonylation in human breast cancer tissue compared to adjacent healthy epithelial tissue,"Aryal B, Rao VA.",PLoS One. 2018 Mar 29;13(3):e0194164. doi: 10.1371/journal.pone.0194164. eCollection 2018.,Aryal B,PLoS One,2018,2018-03-30 00:00:00,PMC5875748,,10.1371/journal.pone.0194164
,29615978,Genome-Wide Analyses Identify Filamin-A As a Novel Downstream Target for Insulin and IGF1 Action,"Aizen D, Pasmanik-Chor M, Sarfstein R, Laron Z, Bruchim I, Werner H.",Front Endocrinol (Lausanne). 2018 Mar 20;9:105. doi: 10.3389/fendo.2018.00105. eCollection 2018.,Aizen D,Front Endocrinol (Lausanne),2018,2018-04-05 00:00:00,PMC5870203,,10.3389/fendo.2018.00105
,29374072,Asb2α-Filamin A Axis Is Essential for Actin Cytoskeleton Remodeling During Heart Development,"Métais A, Lamsoul I, Melet A, Uttenweiler-Joseph S, Poincloux R, Stefanovic S, Valière A, Gonzalez de Peredo A, Stella A, Burlet-Schiltz O, Zaffran S, Lutz PG, Moog-Lutz C.",Circ Res. 2018 Mar 16;122(6):e34-e48. doi: 10.1161/CIRCRESAHA.117.312015. Epub 2018 Jan 26.,Métais A,Circ Res,2018,2018-01-28 00:00:00,,,10.1161/CIRCRESAHA.117.312015
,29593499,Mob2 Insufficiency Disrupts Neuronal Migration in the Developing Cortex,"O'Neill AC, Kyrousi C, Einsiedler M, Burtscher I, Drukker M, Markie DM, Kirk EP, Götz M, Robertson SP, Cappello S.",Front Cell Neurosci. 2018 Mar 12;12:57. doi: 10.3389/fncel.2018.00057. eCollection 2018.,O'Neill AC,Front Cell Neurosci,2018,2018-03-30 00:00:00,PMC5857600,,10.3389/fncel.2018.00057
,29334594,"Thoracic aortic aneurysm in patients with loss of function Filamin A mutations: Clinical characterization, genetics, and recommendations","Chen MH, Choudhury S, Hirata M, Khalsa S, Chang B, Walsh CA.",Am J Med Genet A. 2018 Feb;176(2):337-350. doi: 10.1002/ajmg.a.38580.,Chen MH,Am J Med Genet A,2018,2018-01-16 00:00:00,PMC7534149,NIHMS946882,10.1002/ajmg.a.38580
,29288417,"Filamin A (FLNA) regulates autophagy of bladder carcinoma cell and affects its proliferation, invasion and metastasis","Wang Z, Li C, Jiang M, Chen J, Yang M, Pu J.",Int Urol Nephrol. 2018 Feb;50(2):263-273. doi: 10.1007/s11255-017-1772-y. Epub 2017 Dec 29.,Wang Z,Int Urol Nephrol,2018,2017-12-31 00:00:00,,,10.1007/s11255-017-1772-y
,29284605,Filamin A Modulates Store-Operated Ca(2+) Entry by Regulating STIM1 (Stromal Interaction Molecule 1)-Orai1 Association in Human Platelets,"Lopez JJ, Albarrán L, Jardín I, Sanchez-Collado J, Redondo PC, Bermejo N, Bobe R, Smani T, Rosado JA.",Arterioscler Thromb Vasc Biol. 2018 Feb;38(2):386-397. doi: 10.1161/ATVBAHA.117.310139. Epub 2017 Dec 28.,Lopez JJ,Arterioscler Thromb Vasc Biol,2018,2017-12-30 00:00:00,,,10.1161/ATVBAHA.117.310139
,29272322,FLNa negatively regulated proliferation and metastasis in lung adenocarcinoma A549 cells via suppression of EGFR,"Zhang Y, Zhu T, Liu J, Liu J, Gao D, Su T, Zhao R.",Acta Biochim Biophys Sin (Shanghai). 2018 Feb 1;50(2):164-170. doi: 10.1093/abbs/gmx135.,Zhang Y,Acta Biochim Biophys Sin (Shanghai),2018,2017-12-23 00:00:00,,,10.1093/abbs/gmx135
,29251807,Proteomic diversity of high-density lipoprotein explains its association with clinical outcome in patients with heart failure,"Emmens JE, Jones DJL, Cao TH, Chan DCS, Romaine SPR, Quinn PA, Anker SD, Cleland JG, Dickstein K, Filippatos G, Hillege HL, Lang CC, Ponikowski P, Samani NJ, van Veldhuisen DJ, Zannad F, Zwinderman AH, Metra M, de Boer RA, Voors AA, Ng LL.",Eur J Heart Fail. 2018 Feb;20(2):260-267. doi: 10.1002/ejhf.1101. Epub 2017 Dec 18.,Emmens JE,Eur J Heart Fail,2018,2017-12-19 00:00:00,,,10.1002/ejhf.1101
,28727243,Filamin A expression predicts early recurrence of hepatocellular carcinoma after hepatectomy,"Donadon M, Di Tommaso L, Soldani C, Franceschini B, Terrone A, Mimmo A, Vitali E, Roncalli M, Lania A, Torzilli G.",Liver Int. 2018 Feb;38(2):303-311. doi: 10.1111/liv.13522. Epub 2017 Aug 20.,Donadon M,Liver Int,2018,2017-07-21 00:00:00,,,10.1111/liv.13522
,30064337,Organ-wide profiling in mouse reveals high editing levels of Filamin B mRNA in the musculoskeletal system,"Czermak P, Amman F, Jantsch MF, Cimatti L.",RNA Biol. 2018;15(7):877-885. doi: 10.1080/15476286.2018.1480252. Epub 2018 Jul 31.,Czermak P,RNA Biol,2018,2018-08-02 00:00:00,PMC6161736,,10.1080/15476286.2018.1480252
,29062687,Integrity of the corpus callosum in patients with periventricular nodular heterotopia related epilepsy by FLNA mutation,"Liu W, An D, Niu R, Gong Q, Zhou D.",Neuroimage Clin. 2017 Oct 13;17:109-114. doi: 10.1016/j.nicl.2017.10.002. eCollection 2018.,Liu W,Neuroimage Clin,2017,2017-10-25 00:00:00,PMC5647519,,10.1016/j.nicl.2017.10.002
,29024177,Differential regulation of two FLNA transcripts explains some of the phenotypic heterogeneity in the loss-of-function filaminopathies,"Jenkins ZA, Macharg A, Chang CY, van Kogelenberg M, Morgan T, Frentz S, Wei W, Pilch J, Hannibal M, Foulds N, McGillivray G, Leventer RJ, García-Miñaúr S, Sugito S, Nightingale S, Markie DM, Dudding T, Kapur RP, Robertson SP.",Hum Mutat. 2018 Jan;39(1):103-113. doi: 10.1002/humu.23355. Epub 2017 Nov 2.,Jenkins ZA,Hum Mutat,2018,2017-10-13 00:00:00,,,10.1002/humu.23355
,29240780,"FilaminA and Formin2 regulate skeletal, muscular, and intestinal formation through mesenchymal progenitor proliferation","Lian G, Kanaujia S, Wong T, Sheen V.",PLoS One. 2017 Dec 14;12(12):e0189285. doi: 10.1371/journal.pone.0189285. eCollection 2017.,Lian G,PLoS One,2017,2017-12-15 00:00:00,PMC5730144,,10.1371/journal.pone.0189285
,29234037,Dynamic regulation of TREK1 gating by Polycystin 2 via a Filamin A-mediated cytoskeletal Mechanism,"Li Fraine S, Patel A, Duprat F, Sharif-Naeini R.",Sci Rep. 2017 Dec 12;7(1):17403. doi: 10.1038/s41598-017-16540-w.,Li Fraine S,Sci Rep,2017,2017-12-14 00:00:00,PMC5727099,,10.1038/s41598-017-16540-w
,29285101,Proteomic changes of CD4(+)/CD25(+)/forkhead box p3(+) regulatory T cells in a 30-day rat model of sepsis survival,"Jiao Y, Tan S, Xiong J.",Exp Ther Med. 2017 Dec;14(6):5619-5628. doi: 10.3892/etm.2017.5233. Epub 2017 Sep 29.,Jiao Y,Exp Ther Med,2017,2017-12-30 00:00:00,PMC5740604,,10.3892/etm.2017.5233
,29237676,Familial Ebstein Anomaly: Whole Exome Sequencing Identifies Novel Phenotype Associated With FLNA,"Mercer CL, Andreoletti G, Carroll A, Salmon AP, Temple IK, Ennis S.",Circ Cardiovasc Genet. 2017 Dec;10(6):e001683. doi: 10.1161/CIRCGENETICS.116.001683.,Mercer CL,Circ Cardiovasc Genet,2017,2017-12-15 00:00:00,,,10.1161/CIRCGENETICS.116.001683
,28821634,Lipidomic and proteomic analysis of exosomes from mouse cortical collecting duct cells,"Dang VD, Jella KK, Ragheb RRT, Denslow ND, Alli AA.",FASEB J. 2017 Dec;31(12):5399-5408. doi: 10.1096/fj.201700417R. Epub 2017 Aug 16.,Dang VD,FASEB J,2017,2017-08-20 00:00:00,PMC5690384,,10.1096/fj.201700417R
,29190677,Cortical actin nodes: Their dynamics and recruitment of podosomal proteins as revealed by super-resolution and single-molecule microscopy,"Shirai YM, Tsunoyama TA, Hiramoto-Yamaki N, Hirosawa KM, Shibata ACE, Kondo K, Tsurumune A, Ishidate F, Kusumi A, Fujiwara TK.",PLoS One. 2017 Nov 30;12(11):e0188778. doi: 10.1371/journal.pone.0188778. eCollection 2017.,Shirai YM,PLoS One,2017,2017-12-01 00:00:00,PMC5708734,,
,28986439,"Filamin A Regulates Neutrophil Adhesion, Production of Reactive Oxygen Species, and Neutrophil Extracellular Trap Release","Uotila LM, Guenther C, Savinko T, Lehti TA, Fagerholm SC.",J Immunol. 2017 Nov 15;199(10):3644-3653. doi: 10.4049/jimmunol.1700087. Epub 2017 Oct 6.,Uotila LM,J Immunol,2017,2017-10-08 00:00:00,,,
,29044292,Investigation of the Filamin A-Dependent Mechanisms of Tissue Factor Incorporation into Microvesicles,"Collier MEW, Ettelaie C, Goult BT, Maraveyas A, Goodall AH.",Thromb Haemost. 2017 Nov;117(11):2034-2044. doi: 10.1160/TH17-01-0009. Epub 2017 Nov 30.,Collier MEW,Thromb Haemost,2017,2017-10-19 00:00:00,,,
,28973524,Liver cyst gene knockout in cholangiocytes inhibits cilium formation and Wnt signaling,"Wills ES, Te Morsche RHM, van Reeuwijk J, Horn N, Geomini I, van de Laarschot LFM, Mans DA, Ueffing M, Boldt K, Drenth JPH, Roepman R.",Hum Mol Genet. 2017 Nov 1;26(21):4190-4202. doi: 10.1093/hmg/ddx308.,Wills ES,Hum Mol Genet,2017,2017-10-04 00:00:00,,,
,28855378,ADP-ribosylation factor-like 4C binding to filamin-A modulates filopodium formation and cell migration,"Chiang TS, Wu HF, Lee FS.",Mol Biol Cell. 2017 Nov 1;28(22):3013-3028. doi: 10.1091/mbc.E17-01-0059. Epub 2017 Aug 30.,Chiang TS,Mol Biol Cell,2017,2017-09-01 00:00:00,PMC5662259,,
,28841465,Design of a nanocomposite substrate inducing adult stem cell assembly and progression toward an Epiblast-like or Primitive Endoderm-like phenotype via mechanotransduction,"Morena F, Armentano I, Montanucci P, Argentati C, Fortunati E, Montesano S, Bicchi I, Pescara T, Pennoni I, Mattioli S, Torre L, Latterini L, Emiliani C, Basta G, Calafiore R, Kenny JM, Martino S.",Biomaterials. 2017 Nov;144:211-229. doi: 10.1016/j.biomaterials.2017.08.015. Epub 2017 Aug 16.,Morena F,Biomaterials,2017,2017-08-26 00:00:00,,,
