Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3
PENN US Equity,PENN ENTERTAINME,-22.83,3064121736.32
VIR US Equity,VIR BIOTECHNOLOG,-22.86,1060323070.96
GCO US Equity,GENESCO INC,-22.86,304785826.24
BIIB US Equity,BIOGEN INC,-22.96,29039104949.12
LICT US Equity,LICT CORP,-23.18,326656260
FWRG US Equity,FIRST WATCH REST,-23.18,932803323.12
YETI US Equity,YETI HOLDINGS IN,-23.19,3366609920.69
LSCC US Equity,LATTICE SEMICOND,-23.44,7277129399.88
WNC US Equity,WABASH NATIONAL,-23.61,852705077.4
VC US Equity,VISTEON CORP,-23.7,2630933567.4
OTLK US Equity,OUTLOOK THERAPEU,-23.86,141933816
FLGT US Equity,FULGENT GENETICS,-23.97,665921070.36
EFR CN Equity,ENERGY FUELS INC,-24.11,870552484.86
ZD US Equity,ZIFF DAVIS INC,-24.11,2281330638.54
1910 HK Equity,SAMSONITE INTL,-24.12,3431037393.72
KRRO US Equity,KORRO BIO INC,-24.2,337825948.95
NMRA US Equity,NEUMORA THERAPEU,-24.22,2067558478.32
MCW US Equity,MISTER CAR WASH,-24.31,2104760953.68
AZTA US Equity,AZENTA INC,-24.36,2410072646.67
PRLB US Equity,PROTO LABS INC,-24.64,738334005.76
CTXR US Equity,CITIUS PHARMACEU,-24.67,102995409.45
ONL US Equity,ORION OFFICE REI,-24.73,227707554.14
ISSC US Equity,INNOVATIVE SOL,-24.74,112349711.1
CVS US Equity,CVS HEALTH CORP,-24.96,72346387817.7
ALGM US Equity,ALLEGRO MICROSYS,-25.04,4400055691.2
VSTS US Equity,VESTIS CORP,-25.15,2065581701.57
SSTK US Equity,SHUTTERSTOCK INC,-25.19,1251328821.64
DBI US Equity,DESIGNER BRAND-A,-25.2,363521600.55
XRAY US Equity,DENTSPLY SIRONA,-25.3,5329349824.37
DIOD US Equity,DIODES INC,-25.34,2785454649.72
MODG US Equity,TOPGOLF CALLAWAY,-25.38,1966713425.1
MYE US Equity,MYERS INDS INC,-25.43,528927717.78
ZYXI US Equity,ZYNEX INC,-25.44,257749278.64
NC US Equity,NACCO INDS-CL A,-25.46,195742343.72
DLTH US Equity,DULUTH HLDGS - B,-25.46,140491958.01
PLAB US Equity,PHOTRONICS INC,-25.5,1480577417.94
PGY US Equity,PAGAYA TECHNOL-A,-25.54,885482414.73
PGEN US Equity,PRECIGEN INC,-25.75,284115211.37
VYGR US Equity,VOYAGER THERAPEU,-25.95,340832837.5
COTY US Equity,COTY INC-CL A,-26.01,7975497498.28
FLWS US Equity,1-800-FLOWERS-A,-26.07,511836277.17
BBAI US Equity,BIGBEAR.AI HOLDI,-26.17,395116112.62
EEX US Equity,EMERALD HOLDING,-26.2,897278804.4
SONO US Equity,SONOS INC,-26.25,1529565009.6
DAR US Equity,DARLING INGREDIE,-26.26,5844130015.5
BE US Equity,BLOOM ENERGY C-A,-26.28,2489113183.36
LGF/A US Equity,LIONS GATE-A,-26.42,1749597883.41
PRTC LN Equity,PURETECH HEALTH,-26.67,454136298.14
ETNB US Equity,89BIO INC,-26.68,867402826.29
SIBN US Equity,SI-BONE INC,-26.68,641672737.65
BMRN US Equity,BIOMARIN PHARMAC,-26.69,13458161687.18
POWI US Equity,POWER INTEGRATIO,-26.74,3389879436.4
SABR US Equity,SABRE CORP,-26.82,1241942221.24
LBRDA US Equity,LIBERTY BR-A,-26.82,8595142024.18
MOS US Equity,MOSAIC CO/THE,-26.89,8144376595.92
JAKK US Equity,JAKKS PACIFIC,-27.2,284267472.8
OFLX US Equity,OMEGA FLEX INC,-27.24,511984011.84
RGP US Equity,RESOURCES CONNEC,-27.25,332705000.32
BBCP US Equity,CONCRETE PUMPING,-27.56,317987570.34
YELP US Equity,YELP INC,-27.59,2293631470.08
WBD US Equity,WARNER BROS DISC,-27.59,20203724762.8
NPCE US Equity,NEUROPACE INC,-27.64,217809508.1
SNCY US Equity,SUN COUNTRY HOLD,-27.65,600944604.54
SLRN US Equity,ACELYRIN INC,-27.75,537966532.18
MBUU US Equity,MALIBU BOATS-A,-27.82,791902657.71
TTGT US Equity,TECHTARGET,-27.88,718313580.18
SHEN US Equity,SHENANDOAH TELEC,-27.89,850785243.82
IRDM US Equity,IRIDIUM COMMUNIC,-27.92,3459141325.2
ALEC US Equity,ALECTOR INC,-27.94,559596106.5
UPWK US Equity,UPWORK INC,-27.98,1413791499.96
USNA US Equity,USANA HEALTH SCI,-27.99,735417853.6
HOUS US Equity,ANYWHERE REAL ES,-27.99,648737357.76
HOFT US Equity,HOOKER FURNISHIN,-28.05,193168515.84
WPFH US Equity,WPF HOLDINGS INC,-28.21,2621562104
NTLA US Equity,INTELLIA THERAPE,-28.24,2222552633.44
OABI US Equity,OMNIAB INC,-28.36,522279094.22
IE US Equity,IVANHOE ELECTRIC,-28.37,869271018.56
KOP US Equity,KOPPERS HOLDINGS,-28.38,749159496.96
VRNO CN Equity,VERANO HOLDINGS,-28.4,1069018235.31
AAOI US Equity,APPLIED OPTOELEC,-28.42,565587738.45
JOUT US Equity,JOHNSON OUTDOO-A,-28.53,384250777.68
BYND US Equity,BEYOND MEAT INC,-28.54,413644141.32
POWW US Equity,AMMO INC,-28.57,178135099.5
CURA CN Equity,CURALEAF HOLDING,-28.73,2147792481.4
VPG US Equity,VISHAY PRECI,-28.82,321431397.75
AMPL US Equity,AMPLITUDE-CL A,-28.85,1120181768.55
PARA US Equity,PARAMOUNT GLOB-B,-28.88,7396969865.56
FSP US Equity,FRANKLIN STREET,-28.98,185384419.85
ESCA US Equity,ESCALADE INC,-28.99,191923086.66
AIRS US Equity,AIRSCULPT TECHNO,-29.11,305813934.18
HAIN US Equity,HAIN CELESTIAL,-29.32,695396925.36
950130 KS Equity,ACCESS BIO-KDR,-29.43,179563277.28
RANI US Equity,RANI THERAPEUTIC,-29.52,124513147.98
ONEW US Equity,ONEWATER MARINE,-29.65,347680842.52
MYRG US Equity,MYR GROUP INC/DE,-29.71,1678180203.18
IBRX US Equity,IMMUNITYBIO INC,-29.88,2451797631.36
SLP US Equity,SIMULATIONS PLUS,-29.91,624841657.74
COHU US Equity,COHU INC,-29.95,1163135644.5
III US Equity,INFORMATION SERV,-29.96,154989025.29
MP US Equity,MP MATERIALS COR,-30.03,2297174439.81
MDXG US Equity,MIMEDX GROUP INC,-30.1,899939212.91
VRA US Equity,VERA BRADLEY INC,-30.13,151854642.6
KLTR US Equity,KALTURA INC,-30.26,202630401.12
KSS US Equity,KOHLS CORP,-30.34,2077934339.4
IMVT,Immunovant,-30.62,4278318342.02
DAN US Equity,DANA INC,-30.74,1430926168.14
CNMD US Equity,CONMED CORP,-30.74,2319595403.4
ALT US Equity,ALTIMMUNE INC,-30.76,553642708.29
AXL US Equity,AMER AXLE & MFG,-30.76,717244270.8
TRIP US Equity,TRIPADVISOR INC,-30.79,2065703115.7
ORGO US Equity,ORGANOGENESIS HO,-30.81,375187255.66
SLND US Equity,SOUTHLAND HOLDIN,-30.81,171736677.84
RICK US Equity,RCI HOSPITALITY,-30.84,410602359.44
CURV US Equity,TORRID HOLDINGS,-30.85,417674117.7
ZIP US Equity,ZIPRECRUITER INC,-30.86,954642744.75
AVNW US Equity,AVIAT NETWORKS I,-30.86,283724112.72
RCMT US Equity,RCM TECH INC,-30.92,153037098.08
HUG PW Equity,HUUUGE INC,-30.97,290414286.26
SPWH US Equity,SPORTSMAN'S WARE,-30.99,111274204.86
CPS US Equity,COOPER-STANDARD,-31.01,233458866.36
RXRX US Equity,RECURSION PHAR-A,-31.03,1919219596.8
GETY US Equity,GETTY IMAGES HOL,-31.05,1485703346.18
MOV US Equity,MOVADO GROUP,-31.15,441812193.24
BBWI US Equity,BATH & BODY WORK,-31.19,6415597778.88
UP US Equity,WHEELS UP EXPERI,-31.2,1646486695.44
NPWR US Equity,NET POWER INC,-31.29,1490675391.5
RAMP US Equity,LIVERAMP HOLDING,-31.39,1731236679.54
CLAR US Equity,CLARUS CORP,-31.4,179151296.54
SGA US Equity,SAGA COMM-CL A,-31.41,104858401.3
BRZE US Equity,BRAZE INC-A,-31.51,3879417376.32
FTRE US Equity,FORTREA HOLDINGS,-31.52,2141440000
DOMO US Equity,DOMO INC- CL B,-31.78,271188679.32
HUM,Humana,-31.86,37373879591.01
RLAY US Equity,RELAY THERAPEUTI,-31.88,1214222872.5
MDB,MongoDB,-31.89,20568949466.3
ZOM US Equity,ZOMEDICA CORP,-31.97,133469144.78
GOGO US Equity,GOGO INC,-31.98,874701677.72
BWMN US Equity,BOWMAN CONSULTIN,-32.01,439651836.75
ARWR US Equity,ARROWHEAD PHARMA,-32.03,2585757699.2
AAP US Equity,ADVANCE AUTO PAR,-32.07,2446048901.16
ESTC,Elastic,-32.22,7848728668.61
ENVX US Equity,ENOVIX CORP,-32.51,1489605698.1
PZZA US Equity,PAPA JOHN'S INTL,-32.6,1634556888.6
ATUS US Equity,ALTICE USA INC-A,-32.62,1008677606.58
FORR US Equity,FORRESTER RESEAR,-32.67,344033000
RCKT US Equity,ROCKET PHARMACEU,-32.7,1834983076.03
ALNT US Equity,ALLIENT INC,-32.71,341262134.58
LUNG US Equity,PULMONX CORP,-32.71,335928904.74
NARI US Equity,INARI MEDICAL IN,-32.72,2545091334.24
MITK US Equity,MITEK SYSTEMS,-32.9,404283433.75
PLRX US Equity,PLIANT THERAPEUT,-32.97,738129299.5
LPTX US Equity,LEAP THERAPEUTIC,-33.17,105992565.28
TDC US Equity,TERADATA CORP,-33.19,2793627000
KE US Equity,KIMBALL ELECTRON,-33.25,444953110.42
UHG US Equity,UNITED HOMES GRO,-33.33,271896757.72
ECVT US Equity,ECOVYST INC,-33.47,757030508
ETSY US Equity,ETSY INC,-33.49,6186294336.6
BILL US Equity,BILL HOLDINGS IN,-33.5,5788743021.5
MRAM US Equity,EVERSPIN TECHNOL,-33.63,130458996
IONQ US Equity,IONQ INC,-33.66,1759705961.22
EPAM US Equity,EPAM SYSTEMS INC,-33.75,11216267890
BBIO US Equity,BRIDGEBIO PHARMA,-33.76,5027995414.12
RVNC US Equity,REVANCE THERAPEU,-33.9,609023553.11
QRTEA US Equity,QURATE RETAIL-A,-33.92,258558707.72
MRNA,Moderna,-33.95,25250975210.7
TNYA US Equity,TENAYA THERAPEUT,-34.26,168033797.91
WEST US Equity,WESTROCK COFFEE,-34.28,592934249.6
CTRN US Equity,CITI TRENDS INC,-34.41,159814612.65
CHCT US Equity,COMMUNITY HEALTH,-34.5,460699503.14
CNXC US Equity,CONCENTRIX CORP,-34.6,4117216961.74
IRTC US Equity,IRHYTHM TECHNOLO,-34.6,2186525250
MATW US Equity,MATTHEWS INTL-A,-34.61,714760496.64
ARCT US Equity,ARCTURUS THERAPE,-34.63,557340690.06
LTRX US Equity,LANTRONIX INC,-34.64,145146567.08
PLCE US Equity,CHILDREN'S PLACE,-34.67,192936307.6
AVDX US Equity,AVIDXCHANGE HLDG,-34.79,1679392682.32
RGNX US Equity,REGENXBIO INC,-34.87,577757067.72
ABOS US Equity,ACUMEN PHARMACEU,-34.9,150199445
GFS US Equity,GLOBALFOUNDRIES,-34.97,21892461271.94
PYCR US Equity,PAYCOR HCM INC,-35.06,2507086052.3
IPGP US Equity,IPG PHOTONICS,-35.28,3106884578.75
SYNA US Equity,SYNAPTICS INC,-35.33,2945357804.48
CYTK US Equity,CYTOKINETICS INC,-35.6,6326555509.06
MTUS US Equity,METALLUS INC,-35.61,656237966.8
PDSB US Equity,PDS BIOTECHNOLOG,-35.61,117823392
MPAA US Equity,MOTORCAR PARTS,-35.65,118719045.85
MNTX US Equity,MANITEX INTERNAT,-35.7,114633151.96
CXM US Equity,SPRINKLR INC-A,-35.71,1962436999.68
CCRN US Equity,CROSS COUNTRY HE,-35.82,491239103.3
DG US Equity,DOLLAR GENERAL C,-35.92,18914904975.84
TLYS US Equity,TILLY'S INC-CL A,-36.07,145332191.74
DXLG US Equity,DESTINATION XL G,-36.14,163704204.44
NLST US Equity,NETLIST INC,-36.17,309446671.2
FOXF US Equity,FOX FACTORY HOLD,-36.26,1792794905.11
HLLY US Equity,HOLLEY INC,-36.34,371309388.2
GSAT US Equity,GLOBALSTAR INC,-36.6,2337000000
QLYS US Equity,QUALYS INC,-36.62,4579658749.38
SENS US Equity,SENSEONICS HLDGS,-36.84,192860229.09
SVC US Equity,SERVICE PROPERTI,-37.11,812857844.4
CABO US Equity,CABLE ONE INC,-37.18,1920884207.25
FLYX US Equity,FLYEXCLUSIVE INC,-37.27,268512071.7
ASAN US Equity,ASANA INC- CL A,-37.3,2719719004.32
EGAN US Equity,EGAIN CORP,-37.33,148830306.66
AMR US Equity,ALPHA METALLURGI,-37.55,2755098836.7
CMTG US Equity,CLAROS MORTGAGE,-37.56,1117193641.32
ADNT US Equity,ADIENT PLC,-37.65,1976595781.11
ARVN US Equity,ARVINAS INC,-37.73,1759449803.43
DCGO US Equity,DOCGO INC,-37.75,356063943
BIGC US Equity,BIGCOMMERCE-1,-37.82,470405964.6
4966 TT Equity,PARADE TECH,-37.84,1857271662.81
DIN US Equity,DINE BRANDS GLOB,-37.86,453003834.15
DLHC US Equity,DLH HOLDINGS COR,-37.9,138708673.98
DOUG US Equity,DOUGLAS ELLIMAN,-37.97,168053687.28
CERT US Equity,CERTARA INC,-38.03,1753687418.6
SRI US Equity,STONERIDGE INC,-38.12,335177528.28
DM US Equity,DESKTOP METAL-A,-38.22,154329119.04
RPD US Equity,RAPID7 INC,-38.35,2208242326.4
QDEL US Equity,QUIDELORTHO CORP,-38.4,3052486887.6
LW US Equity,LAMB WESTON,-38.61,9401849937.44
INFU US Equity,INFUSYSTEM HOLD,-38.71,137697664.88
HFFG US Equity,HF FOODS GROUP I,-38.76,172427698.41
BLMN US Equity,BLOOMIN' BRANDS,-38.78,1418143525.26
ARAY US Equity,ACCURAY INC,-38.87,173463467
CC US Equity,CHEMOURS CO,-38.89,2791346793.4
IHRT US Equity,IHEARTMEDIA-CL A,-38.95,247626744.24
ISPR US Equity,ISPIRE TECHNOLOG,-38.99,419143703.4
AMN US Equity,AMN HEALTHCARE,-39.02,1735166297.4
NEGG US Equity,NEWEGG COMMERCE,-39.05,292157184
CELH US Equity,CELSIUS HOLDINGS,-39.16,7730853751.48
METC US Equity,RAMACO RESOURC-A,-39.26,535198942.98
HDSN US Equity,HUDSON TECH,-39.29,372823042.41
BASE US Equity,COUCHBASE INC,-39.3,701603550.09
AVXL US Equity,ANAVEX LIFE SCIE,-39.42,478246715.88
ALB US Equity,ALBEMARLE CORP,-39.75,10111384207.05
OEC US Equity,ORION SA,-39.79,971637739.65
DENN US Equity,DENNY'S CORP,-39.8,336499496.95
PBYI US Equity,PUMA BIOTECHNOLO,-39.95,127521479.8
CTOS US Equity,CUSTOM TRUCK ONE,-39.97,876342442.71
PLAY US Equity,DAVE & BUSTER'S,-40.02,1269431570.1
SVV US Equity,SAVERS VALUE VIL,-40.1,1672935187.89
PRLD US Equity,PRELUDE THERAPEU,-40.28,140312398.5
BRLT US Equity,BRILLIANT EARTH,-40.32,218212904.22
MGTX US Equity,MEIRAGTX HOLDING,-40.46,322629901.66
BMEA US Equity,BIOMEA FUSION IN,-40.5,312855842.88
SNAP,Snap,-40.64,16677871816.65
GO US Equity,GROCERY OUTLET,-40.76,1564905506.22
LFMD US Equity,LIFEMD INC,-40.77,211468136.97
EL,Estee Lauder,-40.88,30494717831.84
OPTN,Optinose,-40.96,114831619.26
AKYA US Equity,AKOYA BIOSCIENCE,-40.98,142558522.56
XRX US Equity,XEROX HOLDINGS C,-41,1283138640
BA,Boeing,-41.19,94452264722.85
GTN US Equity,GRAY TELEVISION,-41.24,522106556.67
FDMT,4D Molecular,-41.26,661081485.4
MXL US Equity,MAXLINEAR,-41.4,1168702148.88
LZ US Equity,LEGALZOOMCOM INC,-41.42,1162551095.76
CHPT US Equity,CHARGEPOINT HOLD,-41.45,591265389.12
SEAT US Equity,VIVID SEATS IN-A,-41.61,767826963.72
EUBG US Equity,ENTREPRENEUR UNI,-41.62,395192950.47
RYI US Equity,RYERSON HOLDING,-41.63,655732607.25
RDUS US Equity,RADIUS RECYCLING,-41.64,479755057.94
STKS US Equity,ONE GROUP HOSPIT,-41.67,111189599.22
SGMT US Equity,SAGIMET BIOSCI-A,-42.07,101093383.3
HI US Equity,HILLENBRAND INC,-42.1,1910155713.6
NAPA US Equity,DUCKHORN PORTFOL,-42.13,838198634.4
CLF US Equity,CLEVELAND-CLIFFS,-42.36,5508835872.87
GT US Equity,GOODYEAR TIRE,-42.39,2348667807.75
SSRM CN Equity,SSR MINING INC,-42.48,1219691088.51
MTW US Equity,MANITOWOC CO,-42.6,336419490.06
ZEUS US Equity,OLYMPIC STEEL,-42.76,421255389.28
FWRD US Equity,FORWARD AIR CORP,-42.83,1430599642.74
DXCM,Dexcom,-43.24,28223190214.32
RMBL US Equity,RUMBLEON INC-B,-43.37,162893985.81
RMBS US Equity,RAMBUS INC,-43.47,4154301112.92
ALGT US Equity,ALLEGIANT TRAVEL,-43.56,838176408
CBRL US Equity,CRACKER BARREL,-43.57,922949444.72
VOXX US Equity,VOXX INTERNATION,-43.63,135317289.1
UDMY US Equity,UDEMY INC,-43.79,1245000349.08
ESPR US Equity,ESPERION THERAPE,-43.81,329657487.6
CRMT US Equity,AMERICA'S CAR-MA,-43.92,344031204.93
HPP US Equity,HUDSON PACIFIC P,-44.11,721697364.71
CTKB US Equity,CYTEK BIOSCIENCE,-44.19,669363463.28
HLTC US Equity,HEALTHCARE TRUST,-44.27,173367653.58
QIPT CN Equity,QUIPT HOME MEDIC,-44.3,119537239.32
RMNI US Equity,RIMINI STREET IN,-44.34,165074000
ZI US Equity,ZOOMINFO TECH,-44.35,3758731045.65
LWLG US Equity,LIGHTWAVE LOGIC,-44.38,334384331.05
SDGR,Schrodinger,-44.55,1445011180.05
SNOW,Snowflake,-44.59,36962504000
JACK US Equity,JACK IN THE BOX,-44.68,844603320.96
FNA US Equity,PARAGON 28 INC,-44.73,573935539.17
NRC US Equity,NATL RESEARCH CO,-44.84,516574001.48
OPRX US Equity,OPTIMIZERX CORP,-44.93,144376461.68
MYPS US Equity,PLAYSTUDIOS INC,-45.02,185745408.52
ALTG US Equity,ALTA EQUIPMENT G,-45.03,220396309.74
CYRX US Equity,CRYOPORT,-45.06,420498621.94
SMRT US Equity,SMARTRENT INC,-45.14,354188637.25
LVWR US Equity,LIVEWIRE GROUP I,-45.18,1260151537.6
ATKR US Equity,ATKORE INC,-45.21,3120948717.58
AIRJ US Equity,MONTANA TECHNOLO,-45.34,327403182.9
GYRE US Equity,GYRE THERAPEUTIC,-45.39,1310741301.52
TWI US Equity,TITAN INTL INC,-45.43,585931307.36
PRCH US Equity,PORCH GROUP INC,-45.45,199537638.72
APLS US Equity,APELLIS PHARMACE,-45.69,3958623323.28
TSE US Equity,TRINSEO PLC,-45.89,158748529.8
OBIO US Equity,ORCHESTRA BIOMED,-46,186475135.03
1316 HK Equity,NEXTEER,-46.54,827889386.38
TBI US Equity,TRUEBLUE INC,-46.68,243985817.06
QTRX US Equity,QUANTERIX CORP,-46.82,558031139.82
SSYS US Equity,STRATASYS LTD,-46.92,527992480
TLSI US Equity,TRISALUS LIFE SC,-46.98,131315515.52
MOND US Equity,MONDEE HOLDINGS,-47.1,127627554.18
OSUR US Equity,ORASURE TECH,-47.2,322880769.31
MEI US Equity,METHODE ELEC,-47.2,411309850.2
ACAD,Acadia Pharmaceuticals,-47.21,2741931139.56
QUIK US Equity,QUICKLOGIC CORP,-47.26,105743601.79
SMLR US Equity,SEMLER SCIENTIFI,-47.32,163130032.38
VREX US Equity,VAREX IMAGIN,-47.37,441311000
XMTR US Equity,XOMETRY INC-A,-47.37,931703944.5
STTK US Equity,SHATTUCK LABS IN,-47.55,178499986.06
SST US Equity,SYSTEM1 INC,-47.75,105262497.12
LEG US Equity,LEGGETT & PLATT,-47.95,1768311992.16
EWCZ US Equity,EUROPEAN WAX-A,-48.2,422291246.08
SSTI US Equity,SOUNDTHINKING IN,-48.28,168862478.88
HBIO US Equity,HARVARD BIOSCIEN,-48.6,119929928.25
BLNK US Equity,BLINK CHARGING C,-48.67,176003521.26
IPSC US Equity,CENTURY THERAPEU,-48.8,144017133.7
AVD US Equity,AMER VANGUARD,-49.02,160327726.32
EVC US Equity,ENTRAVISION CO-A,-49.08,175474864.5
BKSY US Equity,BLACKSKY TECHNOL,-49.11,106098625.8
U,Unity Software,-49.11,8258610818
ODP US Equity,ODP CORP/THE,-49.13,961759209.92
EYE US Equity,NATIONAL VISION,-49.45,831963928.56
DLTR US Equity,DOLLAR TREE INC,-49.5,15421384695.87
PATH US Equity,UIPATH INC -CL A,-49.72,6868969474.76
EGHT US Equity,8X8 INC,-50,242544142.26
SRRK US Equity,SCHOLAR ROCK HOL,-50.05,751506329.97
RIVN,Rivian,-50.09,11806884324.4
ACHR,Archer Aviation,-50.16,1088006124.42
FULC US Equity,FULCRUM THERAPEU,-50.22,209666587.2
HELE US Equity,HELEN OF TROY,-50.61,1361270565.72
SRG US Equity,SERITAGE GROWT-A,-50.91,258271575.03
SYM US Equity,SYMBOTIC INC,-50.96,14755346653.23
SCLX US Equity,SCILEX HOLDING C,-50.98,191790520
TITN US Equity,TITAN MACHINERY,-51.14,326332905.25
QSI US Equity,QUANTUM-SI INC,-51.4,139058519.79
CAR US Equity,AVIS BUDGET GROU,-51.54,3063547478.5
FRSH US Equity,FRESHWORKS-CL A,-51.77,3420747719.73
PRO US Equity,PROS HOLDINGS IN,-52.02,878509429.1
FRX CN Equity,FENNEC PHARMACEU,-52.19,143320709.58
CVGI US Equity,COMMERCIAL VEHIC,-52.21,115580932.85
HLF US Equity,HERBALIFE LTD,-52.69,727182061.14
CRSR US Equity,CORSAIR GAMING I,-52.77,693614890.8
SSII US Equity,SS INNOVATIONS I,-53.1,580513895.4
DV US Equity,DOUBLEVERIFY HOL,-53.26,2923070301.09
SIRI US Equity,SIRIUS XM HOLDIN,-53.35,8461391728.15
FUBO US Equity,FUBOTV INC,-53.46,487418199.08
OPEN US Equity,OPENDOOR TECHNOL,-53.57,1462249513.92
AEHR US Equity,AEHR TEST SYSTEM,-53.6,364175740.92
INMB US Equity,INMUNE BIO INC,-53.64,115740194.22
SKIN US Equity,BEAUTY HEALTH CO,-53.7,178589158.56
SPT US Equity,SPROUT SOCIAL-A,-53.81,1621642480.26
VSAT US Equity,VIASAT INC,-54.31,1607244012.25
NWBO US Equity,NORTHWEST BIO,-54.51,398062893.47
ANVS US Equity,ANNOVIS BIO,-54.71,110567532.46
DH US Equity,DEFINITIVE HEALT,-54.73,703628748
CMP US Equity,COMPASS MINERALS,-54.89,468725586.84
CMTL US Equity,COMTECH TELECOMM,-55.04,107991718.03
FIVE US Equity,FIVE BELOW,-55.24,5248020466.71
INDI US Equity,INDIE SEMICOND-A,-55.24,718617407.64
PGNY US Equity,PROGYNY INC,-55.3,1500390876.12
INTC,Intel,-55.95,93387840000
AMCX,AMC Networks,-56.68,358958704.94
PRME US Equity,PRIME MEDICINE I,-56.77,459718013.79
PCRX,Pacira,-56.94,670224525.38
TMCI US Equity,TREACE MEDICAL C,-57.33,338315536.64
MVIS US Equity,MICROVISION INC,-57.52,240408232.24
OPAD US Equity,OFFERPAD SOLUTIO,-57.56,118989865.2
LESL US Equity,LESLIE'S INC,-58.03,536247131.6
COUR US Equity,COURSERA,-58.08,1274158537.12
ASLE US Equity,AERSALE CORP,-58.09,283063091.36
SES US Equity,SES AI CORP,-58.43,272014597.71
BMBL,Bumble,-58.68,1128352307.25
AERG US Equity,APPLIED ENERGETI,-58.92,194522029.52
EVEX US Equity,EVE HOLDING INC,-59.15,867531451.02
APPS US Equity,DIGITAL TURBINE,-59.33,286744970.25
DDD US Equity,3D SYSTEMS CORP,-59.37,344620342.08
FSLY US Equity,FASTLY INC -CL A,-59.38,1002078000
TDOC US Equity,TELADOC HEALTH I,-59.4,1498157701.25
TXG US Equity,10X GENOMICS I-A,-59.47,2732745337.56
EAF US Equity,GRAFTECH INTERNA,-59.69,227027139.72
AUGX US Equity,AUGMEDIX INC,-60,115661665.08
IART US Equity,INTEGRA LIFESCIE,-60.05,1349927269.8
ATEC US Equity,ALPHATEC HOLDING,-60.09,846972431.19
CDLX US Equity,CARDLYTICS INC,-60.15,182913181.68
HNOI US Equity,HNO INTERNATIONA,-60.27,192219113.46
TDUP US Equity,THREDUP- CLASS A,-60.58,101123483.03
EYPT US Equity,EYEPOINT PHARMAC,-61.45,476847251.1
IRWD US Equity,Ironwood Pharmaceuticals,-62.41,686877704.3
GPRO US Equity,GOPRO INC-CL A,-62.54,198548452.7
BYON US Equity,BEYOND INC,-62.62,473519496.6
VERV US Equity,Verve Therapeutics,-62.77,439201305.51
ME,23andMe,-62.78,172043418.02
EDIT,Editas Medicine,-62.78,310936163.72
NUS US Equity,NU SKIN ENTERP-A,-63.06,350893578.4
BAER US Equity,BRIDGER AEROSPAC,-63.39,134508024.31
REKR US Equity,REKOR SYSTEMS IN,-63.66,107089241.05
CRBU US Equity,CARIBOU BIOSCIEN,-63.87,187050935.97
WALD US Equity,WALDENCAST PLC-A,-63.99,481425219.48
VSTM,Verastem,-64.62,115901985.6
FIVN US Equity,FIVE9 INC,-64.71,2075421441.46
AGEN US Equity,AGENUS INC,-64.73,125980135.44
WBA US Equity,WALGREENS BOOTS,-64.97,7519125572.27
EB US Equity,EVENTBRITE INC-A,-65.31,278731017.6
SAGE US Equity,Sage Therapeutics,-65.39,457878135
MGNX US Equity,Macrogenics,-65.9,205728960.32
AMWL US Equity,AMERICAN WELL -A,-66.44,149909820
ACCD US Equity,ACCOLADE INC,-66.94,317633252.72
MASS US Equity,908 DEVICES INC,-67.2,127536943.04
HTZ US Equity,HERTZ GLOBAL HLD,-68.14,1010530607.36
BRGC US Equity,BRIGHTROCK GOLD,-69.29,119694660.8
CHRS US Equity,COHERUS BIOSCIEN,-69.37,117512754.66
PIII US Equity,P3 HEALTH PARTNE,-69.5,154050285.54
IVVD US Equity,INVIVYD INC,-69.54,143331162
BNED US Equity,BARNES & NOBLE E,-69.85,256576672.44
LNZA US Equity,LANZATECH GLOBAL,-70.78,290739620.85
OPI US Equity,OFFICE PROPERTIE,-70.84,112557141.87
NRDY US Equity,NERDY INC,-70.85,179303838
CVRX US Equity,CVRx Inc,-71.02,198467854.54
AGL US Equity,AGILON HEALTH IN,-71.95,1448419586.24
ZNTL,Zentalis Pharmaceuticals,-72.15,300075620.74
MED US Equity,MEDIFAST INC,-72.21,204310968.24
NVTS US Equity,NAVITAS SEMICOND,-72.37,409110639.78
NVRO US Equity,NEVRO CORP,-72.82,218106509.4
MODV US Equity,MODIVCARE INC,-72.93,169600508.07
1521 HK Equity,FRONTAGE HOLDING,-73.28,161996881.16
PLL US Equity,PIEDMONT LITHIUM,-73.65,144551760
GCTS US Equity,GCT SEMICONDUCTO,-73.86,130540225.08
LAZR US Equity,LUMINAR TECHNOLO,-75.16,423790526.98
DTC US Equity,SOLO BRANDS IN-A,-76.14,134679659.52
ATLX US Equity,ATLAS LITHIUM IN,-76.21,113458452.48
SSP US Equity,EW SCRIPPS-A,-76.85,159318018.8
AMLX,Amylyx,-78.94,211055650.8
CABA US Equity,CABALETTA BIO IN,-79.3,236376949.6
CBUS US Equity,CIBUS INC,-79.63,116511732
NKLA,Nikola,-80.83,254503775.16
TTEC US Equity,TTEC HOLDINGS IN,-81.05,194713601.76
IRBT US Equity,IROBOT CORP,-81.34,218269292.88
WOLF US Equity,WOLFSPEED INC,-81.38,1027641872.7
PACB US Equity,PACIFIC BIOSCIEN,-81.4,497365333.75
GOEV US Equity,CANOO INC,-82.93,200841822.9
AILE US Equity,ILEARNINGENGINES,-83.19,248464964
